table_path,public_field_name,row_count,missing_count,missing_rate,unique_count,inferred_type
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_t1_det,1110,1106,0.996396,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_t2_det,1110,1101,0.991892,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_t3_det,1110,1024,0.922523,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_t4_det,1110,1108,0.998198,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_path_n_cd,1110,479,0.431532,26,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_n_stage,1110,866,0.78018,5,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_n1_det,1110,1043,0.93964,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_n2_det,1110,1106,0.996396,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_n3_det,1110,1110,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_path_m_cd,1110,493,0.444144,20,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_path_stage_cd,1110,460,0.414414,11,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_path_group_stage,1110,870,0.783784,9,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_clin_t_cd,1110,425,0.382883,35,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_t_stage,1110,882,0.794595,6,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_t1_det,1110,1110,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_t2_det,1110,1106,0.996396,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_t3_det,1110,1097,0.988288,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_t4_det,1110,1097,0.988288,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_clin_n_cd,1110,424,0.381982,23,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_n_stage,1110,882,0.794595,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_n1_det,1110,1097,0.988288,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clin_n2_det,1110,1110,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_clinical_n3_det,1110,1110,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_clin_m_cd,1110,419,0.377477,22,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_clin_stage_cd,1110,439,0.395495,12,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_seer_sum_stage,1110,448,0.403604,8,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_tx_pre_path_stage,1110,593,0.534234,3,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,summary_stage,1110,2,0.001802,8,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,naaccr_tnm_edition_num,1110,479,0.431532,9,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_dmets_yn,1110,613,0.552252,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets1,1110,613,0.552252,32,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets2,1110,964,0.868468,31,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets3,1110,1058,0.953153,23,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets4,1110,1091,0.982883,12,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets5,1110,1106,0.996396,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets6,1110,1107,0.997297,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets7,1110,1108,0.998198,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets8,1110,1108,0.998198,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets9,1110,1109,0.999099,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_first_dmets10,1110,1110,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_resect_status,1110,1,0.000901,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,ca_n_regimens,1110,0,0.0,13,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dmets_post_dx,1110,498,0.448649,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dmets_days,1110,586,0.527928,333,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dmets_mos,1110,586,0.527928,333,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dmets_yrs,1110,586,0.527928,333,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_abdomen,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_abdomen_days,1110,651,0.586486,255,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_abdomen_mos,1110,651,0.586486,255,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_abdomen_yrs,1110,651,0.586486,255,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_adrenal,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_adrenal_days,1110,1024,0.922523,73,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_adrenal_mos,1110,1024,0.922523,73,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_adrenal_yrs,1110,1024,0.922523,73,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_bone,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_bone_days,1110,937,0.844144,154,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_bone_mos,1110,937,0.844144,154,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_bone_yrs,1110,937,0.844144,154,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_bone_marrow,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_bone_marrow_days,1110,1108,0.998198,2,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_bone_marrow_mos,1110,1108,0.998198,2,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_bone_marrow_yrs,1110,1108,0.998198,2,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_brain_cns,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_brain_cns_days,1110,1068,0.962162,40,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_brain_cns_mos,1110,1068,0.962162,40,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_brain_cns_yrs,1110,1068,0.962162,40,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_breast,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_breast_days,1110,1102,0.992793,8,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_breast_mos,1110,1102,0.992793,8,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_breast_yrs,1110,1102,0.992793,8,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_head_and_neck,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_head_and_neck_days,1110,1065,0.959459,38,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_head_and_neck_mos,1110,1065,0.959459,38,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_head_and_neck_yrs,1110,1065,0.959459,38,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_liver,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_liver_days,1110,354,0.318919,309,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_liver_mos,1110,354,0.318919,309,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_liver_yrs,1110,354,0.318919,309,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_lymph_nodes,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_lymph_nodes_days,1110,957,0.862162,131,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_lymph_nodes_mos,1110,957,0.862162,131,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_lymph_nodes_yrs,1110,957,0.862162,131,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_other,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_other_days,1110,1080,0.972973,30,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_other_mos,1110,1080,0.972973,30,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_other_yrs,1110,1080,0.972973,30,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_pelvis,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pelvis_days,1110,1007,0.907207,89,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pelvis_mos,1110,1007,0.907207,89,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pelvis_yrs,1110,1007,0.907207,89,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_pericardial_and_malignant_pericardial_effusion,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pericardial_and_malignant_pericardial_effusion_days,1110,1108,0.998198,2,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pericardial_and_malignant_pericardial_effusion_mos,1110,1108,0.998198,2,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pericardial_and_malignant_pericardial_effusion_yrs,1110,1108,0.998198,2,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_peritoneum_and_malignant_peritoneal_effusion,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_peritoneum_and_malignant_peritoneal_effusion_days,1110,700,0.630631,273,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_peritoneum_and_malignant_peritoneal_effusion_mos,1110,700,0.630631,273,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_peritoneum_and_malignant_peritoneal_effusion_yrs,1110,700,0.630631,273,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_pleura_and_malignant_pleural_effusion,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pleura_and_malignant_pleural_effusion_days,1110,1029,0.927027,79,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pleura_and_malignant_pleural_effusion_mos,1110,1029,0.927027,79,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pleura_and_malignant_pleural_effusion_yrs,1110,1029,0.927027,79,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_pulmonary,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pulmonary_days,1110,723,0.651351,280,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pulmonary_mos,1110,723,0.651351,280,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_pulmonary_yrs,1110,723,0.651351,280,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_skin,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_skin_days,1110,1104,0.994595,4,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_skin_mos,1110,1104,0.994595,4,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_skin_yrs,1110,1104,0.994595,4,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dist_mets_thorax,1110,1,0.000901,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_thorax_days,1110,1045,0.941441,62,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_thorax_mos,1110,1045,0.941441,62,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,dx_to_dist_mets_thorax_yrs,1110,1045,0.941441,62,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,reg_rcvd_before_distant_mets,1110,586,0.527928,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,os_dx_status,1110,0,0.0,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_os_dx_days,1110,0,0.0,811,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_os_dx_mos,1110,0,0.0,811,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_os_dx_yrs,1110,0,0.0,811,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,os_adv_status,1110,89,0.08018,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_os_adv_days,1110,89,0.08018,688,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_os_adv_mos,1110,89,0.08018,688,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_os_adv_yrs,1110,89,0.08018,688,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,pfs_cohort,1110,89,0.08018,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,pfs_i_adv_status,1110,89,0.08018,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_adv_days,1110,89,0.08018,502,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_adv_mos,1110,89,0.08018,502,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_adv_yrs,1110,89,0.08018,502,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,pfs_m_adv_status,1110,89,0.08018,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_m_adv_days,1110,89,0.08018,540,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_m_adv_mos,1110,89,0.08018,540,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_m_adv_yrs,1110,89,0.08018,540,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,pfs_i_or_m_adv_status,1110,89,0.08018,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_or_m_adv_days,1110,89,0.08018,453,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_or_m_adv_mos,1110,89,0.08018,453,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_or_m_adv_yrs,1110,89,0.08018,453,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,pfs_i_and_m_adv_status,1110,89,0.08018,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_and_m_adv_days,1110,89,0.08018,576,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_and_m_adv_mos,1110,89,0.08018,576,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_index.csv,tt_pfs_i_and_m_adv_yrs,1110,89,0.08018,576,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,cohort,279,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,record_id,279,0,0.0,215,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,institution,279,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,release_version,279,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,tr_eligible,279,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,ca_seq,279,0,0.0,6,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,redcap_ca_index,279,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,dob_ca_dx_days,279,0,0.0,275,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/cancer_level_dataset_non_index.csv,dob_ca_dx_mos,279,0,0.0,275,float
